Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('NICOTINE', 'TGFB1')",0.381821954,0.195884792,0.381334812,0.145195399,0,0,0.000252,9.14E-05,0.531847134,0.34375,0.717612809,0.806387226,0,0.524893314,0.857635538,0.677727206,0.009585864,0.092377584,1
"('NICOTINE', 'COMT')",0.506329114,0.444205947,0.394700957,0.313137598,0,0,0.00027,5.27E-05,0.531847134,0.484375,0.727802038,0.813373253,0,0.330014225,0.857635538,0.763479986,0.009585864,0.207498405,1
"('ISOPROTERENOL', 'NRG1')",0.364556962,0.096355901,0.339229419,0.089770313,0.177692401,0.042891236,0,0,0.563694268,0.328125,0.749636099,0.828343313,0.627406569,0,0.745034143,0.819456773,0.000531979,0.069557667,1
"('ISOPROTERENOL', 'TOR1A')",0,0,0,0,0.024876936,0.006004773,0,0,0.563694268,0.03125,0,0,0.627406569,0,0.745034143,0.716436443,0.000531979,0,1
"('DEXAMETHASONE', 'NRG1')",0.400353253,0.128181218,0.402421911,0.102807194,0.011719793,0.002828913,0.0023,0.000535247,0.566878981,0.328125,0.751091703,0.829341317,0.642129105,0.52916074,0.891635283,0.819456773,0.122259253,0.069557667,1
"('DEXAMETHASONE', 'GGT1')",0.370009737,0.197649673,0.386377222,0.121099629,0.010045537,0.002424783,0.000378,7.38E-05,0.566878981,0.21875,0.703056769,0.796407186,0.642129105,0.52916074,0.891635283,0.727846104,0.122259253,0.035680616,1
"('DEXAMETHASONE', 'PAI1')",0.460299195,0.211905732,0.447846325,0.228626757,0,0,0.00276,0.000538957,0.566878981,0.296875,0.727802038,0.813373253,0,0.317211949,0.891635283,0.677627716,0.122259253,0.071877664,1
"('DEXAMETHASONE', 'APOB')",0.37726483,0.236248963,0.353929038,0.161229421,0,0,0,0,0.566878981,0.234375,0.729257642,0.814371257,0,0,0.891635283,0.761339272,0.122259253,0.661593098,1
"('COLCHICINE', 'NRG1')",0.428432327,0.156840408,0.413566729,0.141039282,0,0,0,0,0.78343949,0.328125,0.85007278,0.897205589,0,0,0.772036979,0.819456773,0.001058809,0.069557667,1
"('COLCHICINE', 'BRD4')",0.038051401,0.00620704,0.062054382,0.017532463,0,0,0,0,0.78343949,0.078125,0.716157205,0.805389222,0,0,0.772036979,0.667341331,0.001058809,0.012254511,1
"('BOTULINUM TOXIN TYPE B', 'VAMP2')",0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.117161296,0.712675621,0,0.007143981,1
"('RABEPRAZOLE SODIUM', 'RAB9A')",0.015189873,0.00483142,0.013292185,0.004381727,0.013644318,0.003293453,0,0,0.732484076,0.125,0.729257642,0.814371257,0.701019253,0,0.632280958,0.717773285,0.010818184,0.045345641,1
"('RABEPRAZOLE SODIUM', 'FGFR1')",0.187341772,0.133122192,0.14847119,0.120514885,0.003898376,0.000940987,0,0,0.732484076,0.421875,0.812227074,0.871257485,0.701019253,0,0.632280958,0.732582129,0.010818184,1,1
"('AMLEXANOX', 'RAB9A')",0.014177215,0.008220945,0.010495284,0.005209068,0,0,0,0,0.828025478,0.125,0.729257642,0.814371257,0,0,0.792546354,0.717773285,0.000810538,0.045345641,1
"('AMLEXANOX', 'TBK1')",0.023291139,0.003799309,0.016662465,0.003210769,0,0,0,0,0.828025478,0.0625,0.804949054,0.866267465,0,0,0.792546354,0.751424384,0.000810538,0.164150229,1
"('LEFLUNOMIDE', 'RAB9A')",0.009451476,0.00619061,0.006996856,0.003558486,0,0,0,0,0.557324841,0.125,0.649199418,0.759481038,0,0,0.599764541,0.717773285,0.001066411,0.045345641,1
"('NICLOSAMIDE', 'RAB9A')",0.013719886,0.003915309,0.0099659,0.003805712,0,0,0,0,0.535031847,0.125,0.639010189,0.75249501,0,0,0.759547239,0.717773285,0.059592283,0.045345641,1
"('NICLOSAMIDE', 'GNAS1')",0.012948744,0.002112232,0.121921657,0.018405637,0,0,0,0,0.535031847,0.109375,0.480349345,0.735528942,0,0,0.759547239,0.776320216,0.059592283,0.060170666,1
"('PHENELZINE', 'RAB9A')",0.007088608,0.001156312,0.004969618,0.000149335,0,0,0,0,0.066878981,0.125,0.161572052,0.575848303,0,0,0.505822228,0.717773285,0.000370072,0.045345641,1
"('RILUZOLE', 'RAB9A')",0.013756867,0.007701821,0.007990728,0.002932202,0,0,0,0,0.404458599,0.125,0.579330422,0.711576846,0,0,0.57589112,0.717773285,0.000967417,0.045345641,1
"('LANSOPRAZOLE', 'RAB9A')",0.015189873,0.007187768,0.013292185,0.004634782,0,0,0,0,0.72611465,0.125,0.726346434,0.81237525,0,0,0.624857891,0.717773285,0.000922163,0.045345641,1
"('VERTEPORFIN', 'GNAQ')",0.175690102,0.058167481,0.133089479,0.053044806,0,0,0,0,0.796178344,0.0625,0.793304221,0.858283433,0,0,0.644008289,0.720686963,0.000208166,0,1
"('BINIMETINIB', 'GNAQ')",0.439225256,0.104389543,0.332723698,0.097552531,0,0,0.03182,0.012643038,0.904458599,0.0625,0.84279476,0.892215569,0,0.86059744,0.671899391,0.720686963,0.000144811,0,1
"('BINIMETINIB', 'ATM')",0.578661844,0.21859406,0.4066334,0.211354808,0.064504121,0.015569948,0.007955,0.004599688,0.904458599,0.390625,0.892285298,0.926147705,0.471121178,0.879089616,0.671899391,0.670442992,0.000144811,0.231744574,1
"('BINIMETINIB', 'NF1')",0.228342081,0.213997128,0.171981889,0.197406022,0.015690192,0.003787285,0.0344,0.014008006,0.904458599,0.265625,0.895196507,0.928143713,0.471121178,0.879089616,0.671899391,0.668114054,0.000144811,0.026768416,1
"('TRAMETINIB', 'GNAQ')",0.379746835,0.110712072,0.341699007,0.109598849,0.008880803,0.003515056,0.06364,0.019934583,0.815286624,0.0625,0.802037846,0.864271457,0.730464326,0.820768137,0.775367039,0.720686963,0.016958696,0,1
"('TRAMETINIB', 'FGFR1')",0.184908763,0.171787543,0.154932436,0.155570331,0.037877214,0.012413653,0.0024,0.001286272,0.815286624,0.421875,0.85007278,0.897205589,0.756511891,0.870554765,0.775367039,0.732582129,0.016958696,1,1
"('TRAMETINIB', 'MET')",0.487101426,0.303327922,0.464956629,0.271751554,0.044404017,0.013171366,0.009288,0.003606913,0.815286624,0.484375,0.855895197,0.901197605,0.756511891,0.870554765,0.775367039,0.821352314,0.016958696,0.871972747,1
"('TRAMETINIB', 'ATM')",0.423009133,0.202484862,0.410570481,0.202314062,0.074964249,0.018094805,0.014319,0.006421597,0.815286624,0.390625,0.851528384,0.898203593,0.439411099,0.839260313,0.775367039,0.670442992,0.016958696,0.231744574,1
"('TRAMETINIB', 'NF1')",0.204967152,0.207179163,0.173981744,0.183975619,0.008716773,0.002104047,0.0296,0.009906268,0.815286624,0.265625,0.854439592,0.900199601,0.439411099,0.844950213,0.775367039,0.668114054,0.016958696,0.026768416,1
"('EVEROLIMUS', 'GNAQ')",0.499753412,0.124333158,0.50152013,0.123926896,0,0,0.0592,0.018726811,0.917197452,0.0625,0.84279476,0.892215569,0,0.86059744,0.800857798,0.720686963,0.003105509,0,1
"('EVEROLIMUS', 'ATM')",0.450070323,0.163106696,0.43615211,0.206819428,0.069734185,0.016832376,0.01332,0.006663542,0.917197452,0.390625,0.898107715,0.930139721,0.475651189,0.970128023,0.800857798,0.670442992,0.003105509,0.231744574,1
"('EVEROLIMUS', 'NF1')",0.199847491,0.15314908,0.190738664,0.181405257,0.008716773,0.002104047,0.03108,0.010252685,0.917197452,0.265625,0.901018923,0.932135729,0.475651189,0.943100996,0.800857798,0.668114054,0.003105509,0.026768416,1
"('EVEROLIMUS', 'ERBB2')",0.571854058,0.569113782,0.578718626,0.607272572,0,0,0.0024,0.001226323,0.917197452,1,0.962154294,0.974051896,0,0.970128023,0.800857798,0.773588067,0.003105509,0.630828145,1
"('LITHIUM CITRATE', 'GSK3A')",0.286186021,0.046683384,0.208662213,0.000593455,0,0,0,0,0.041401274,0.046875,0.033478894,0.543912176,0,0,0.470258402,0.712125886,3.04E-05,0.006193605,1
"('LITHIUM CARBONATE', 'GSK3A')",0.286186021,0.046683384,0.208662213,0.000586997,0,0,0,0,0.012738854,0.046875,0.033478894,0.058882236,0,0,0.268618434,0.712125886,0,0.006193605,1
"('GILTERITINIB', 'UFO')",0.027181878,0.012510921,0.024204571,0.011749992,0,0,0,0,0.949044586,0.09375,0.863173217,0.906187625,0,0,0.658856955,0.722265686,0.000149839,0.107705949,1
"('BETAMETHASONE', 'HMOX2')",0.405063291,0.066074943,0.397569423,0.049251044,0,0,0,0,0.557324841,0.046875,0.663755459,0.769461078,0,0,0.724329629,0.800554978,3.97E-05,0,1
"('MORPHINE', 'HMOX2')",0.405063291,0.066074943,0.397569423,0.049251044,0,0,0,0,0.875796178,0.046875,0.663755459,0.769461078,0,0,0.908601159,0.800554978,5.82E-05,0,1
"('MORPHINE', 'COMT')",0.484314805,0.576297098,0.483075794,0.465174964,0,0,0,0,0.875796178,0.484375,0.885007278,0.921157685,0,0,0.908601159,0.763479986,5.82E-05,0.207498405,1
"('REGORAFENIB', 'EPHA2')",0.258420126,0.047836385,0.230441771,0.047006189,0.019330326,0.004665937,0.000336,9.96E-05,0.748407643,0.09375,0.77147016,0.843313373,0.704416761,0.790896159,0.746476761,0.80628821,5.82E-05,0,1
"('REGORAFENIB', 'FGFR1')",0.166144605,0.138857397,0.126519852,0.12552853,0.067656141,0.01633078,0.001176,0.000348565,0.748407643,0.421875,0.819505095,0.876247505,0.704416761,0.790896159,0.746476761,0.732582129,5.82E-05,1,1
"('DARATUMUMAB', 'CD38')",0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0.181603897,0.752159034,0,0.007143981,1
"('THROMBIN', 'CD38')",0,0,0,0,0,0,0,0,0.101910828,0.046875,0,0,0,0,0.611122813,0.752159034,2.03E-05,0.007143981,1
"('METHOTREXATE', 'PTPRM')",0,0,0,0,0.144597475,0.053544822,0,0,0.920382166,0.03125,0,0,0.745186863,0,0.993714301,0.798063623,0.04201806,0,1
"('METHOTREXATE', 'HLAG')",0.287076832,0.056739937,0.253960506,0.05864244,0.272825424,0.08001435,0,0,0.920382166,0.046875,0.855895197,0.901197605,0.746319366,0,0.993714301,0.719563522,0.04201806,0,1
"('METHOTREXATE', 'HLAE')",0,0,0,0,0.272825424,0.100022857,0.2184,0.107635227,0.920382166,0.0625,0,0,0.747451869,0.431009957,0.993714301,0.712235765,0.04201806,0.020026109,1
"('METHOTREXATE', 'HLAC')",0.446300405,0.342084116,0.372738483,0.348326454,0.464043786,0.233415436,0,0,0.920382166,0.203125,0.831149927,0.884231537,0.89580974,0,0.993714301,0.834267125,0.04201806,0.033215904,1
"('METHOTREXATE', 'PCFT')",0.751822017,0.176784512,0.721959161,0.142260136,0.138064476,0.033325882,0.74,0.144503027,0.920382166,0.0625,0.85007278,0.897205589,0.569648924,0.823613087,0.993714301,0.681428993,0.04201806,0,1
"('METHOTREXATE', 'GGH')",0.751822017,0.214697649,0.721959161,0.133677876,0.075906756,0.049184511,0.39,0.086146456,0.920382166,0.109375,0.835516739,0.887225549,0.89580974,0.823613087,0.993714301,0.810820304,0.04201806,0,1
"('METHOTREXATE', 'TPM3')",0.603934726,0.175866711,0.596745027,0.14336883,0.173115932,0.050751995,0.315462,0.06160164,0.920382166,0.109375,0.873362445,0.913173653,0.89580974,0.551920341,0.993714301,0.756845384,0.04201806,0.006907282,1
"('METHOTREXATE', 'ATP5E')",0,0,0,0,0.216042305,0.058136961,0.1092,0.053817614,0.920382166,0.0625,0,0,0.892412231,0.431009957,0.993714301,0.743676494,0.04201806,0.001384328,1
"('MANNITOL', 'GGT1')",0.025900682,0.004224984,0.159880316,0.014742041,0,0,0,0,0.111464968,0.21875,0.334788937,0.628742515,0,0,0.516147586,0.727846104,8.61E-05,0.035680616,1
"('AMINOGLUTETHIMIDE', 'GGT1')",0.246235843,0.117260119,0.245101588,0.114061786,0,0,0,0,0.831210191,0.21875,0.823871907,0.879241517,0,0,0.648934263,0.727846104,0.00017498,0.035680616,1
"('MESTRANOL', 'GGT1')",0.317121919,0.090410093,0.315661136,0.069343245,0,0,0,0,0.452229299,0.21875,0.650655022,0.760479042,0,0,0.585125157,0.727846104,0.000187047,0.035680616,1
"('INDOMETHACIN', 'GGT1')",0.303797468,0.203712038,0.262723208,0.177807934,0,0,0,0,0.917197452,0.21875,0.826783115,0.881237525,0,0,0.966265109,0.727846104,0.00569174,0.035680616,1
"('INDOMETHACIN', 'PCFT')",0.464135021,0.131695688,0.39715108,0.130912098,0,0,0,0,0.917197452,0.0625,0.85007278,0.897205589,0,0,0.966265109,0.681428993,0.00569174,0,1
"('INDOMETHACIN', 'STAT6')",0.06797295,0.011087919,0.063273057,0.011223279,0,0,0,0,0.917197452,0.03125,0.829694323,0.883233533,0,0,0.966265109,0.74837873,0.00569174,0,1
"('INDOMETHACIN', 'PTGES')",0,0,0,0,0,0,0,0,0.917197452,0.015625,0,0,0,0,0.966265109,0.744276039,0.00569174,0,1
"('PIROXICAM', 'GGT1')",0.085615651,0.04354446,0.236737062,0.110681535,0,0,0,0,0.713375796,0.21875,0.770014556,0.842315369,0,0,0.623893619,0.727846104,7.60E-05,0.035680616,1
"('GENTAMICIN', 'GGT1')",0.41693038,0.151621275,0.308822885,0.161418875,0.104184614,0.025147991,0,0,0.796178344,0.21875,0.77147016,0.868263473,0.704416761,0,0.75881697,0.727846104,9.62E-05,0.035680616,1
"('GENTAMICIN', 'CD44')",0.468987342,0.076502395,0.332852641,0.056706227,0.027361615,0.006604523,0,0,0.796178344,0.0625,0.721979622,0.809381238,0.704416761,0,0.75881697,0.801388887,9.62E-05,0,1
"('DICLOFENAC', 'GGT1')",0.314508276,0.078824648,0.192546551,0.049944429,0,0,0,0,0.292993631,0.21875,0.577874818,0.710578842,0,0,0.595069271,0.727846104,7.34E-05,0.035680616,1
"('DICLOFENAC', 'GDF15')",0,0,0.210913645,0.013253309,0,0,0,0,0.292993631,0.046875,0,0.620758483,0,0,0.595069271,0.660277499,7.34E-05,0,1
"('PHENYTOIN', 'GGT1')",0.406904488,0.131766893,0.262923856,0.10376851,0,0,0.00372,0.000726421,0.589171975,0.21875,0.713245997,0.803393214,0,0.475106686,0.641063931,0.727846104,0.003576647,0.035680616,1
"('PHENYTOIN', 'HLAB')",0.624472574,0.484917693,0.341096723,0.311444883,0,0,0.015624,0.003050967,0.589171975,0.359375,0.710334789,0.801397206,0,0.475106686,0.641063931,0.672494172,0.003576647,0.037607823,1
"('AZACITIDINE', 'GGT1')",0.358649789,0.152997746,0.366551174,0.175978501,0,0,0,0,0.837579618,0.21875,0.826783115,0.881237525,0,0,0.669546423,0.727846104,6.34E-05,0.035680616,1
"('AZACITIDINE', 'DNMT1')",0.916214587,0.312494009,0.715640148,0.272711072,0,0,0,0,0.837579618,0.171875,0.823871907,0.879241517,0,0,0.669546423,0.66947063,6.34E-05,0.028618966,1
"('LIOTHYRONINE SODIUM', 'GGT1')",0.1354136,0.048681881,0.251154883,0.078024375,0,0,0,0,0.410828025,0.21875,0.631732169,0.74750499,0,0,0.590084934,0.727846104,0.000415326,0.035680616,1
"('DISULFIRAM', 'GGT1')",0,0,0.156764963,0.000557977,0,0,0,0,0.00955414,0.21875,0,0.466067864,0,0,0.291302732,0.727846104,3.04E-05,0.035680616,1
"('CAPECITABINE', 'HLAG')",0.287076832,0.060704433,0.253960506,0.059122989,0.00860644,0.002077415,0.00018,4.57E-05,0.933121019,0.046875,0.855895197,0.901197605,0.771234428,0.733997155,0.777592704,0.719563522,0.003343612,0,1
"('CAPECITABINE', 'MET')",0.523788738,0.297807164,0.441308587,0.301443273,0.152047113,0.053236485,0.63,0.145167155,0.933121019,0.484375,0.909752547,0.938123752,0.985277463,0.981507824,0.777592704,0.821352314,0.003343612,0.871972747,1
"('CAPECITABINE', 'AREG')",0.523788738,0.133346071,0.441308587,0.130847975,0.015319914,0.004309221,0.03,0.009753368,0.933121019,0.078125,0.876273654,0.915169661,0.95583239,0.948790896,0.777592704,0.752404238,0.003343612,0,1
"('CAPECITABINE', 'ERBB2')",0.71127185,0.650286,0.709388578,0.655633985,0.096515462,0.02440619,0.0441,0.024086702,0.933121019,1,0.969432314,0.979041916,0.985277463,0.981507824,0.777592704,0.773588067,0.003343612,0.630828145,1
"('HYPROMELLOSE', 'EPCAM')",0,0,0,0,0,0,0,0,0.522292994,0.046875,0,0,0,0,0.611122813,0.699076176,0.0003751,0.007143981,1
"('CATUMAXOMAB', 'EPCAM')",0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0.094574433,0.699076176,0,0.007143981,1
"('TRASTUZUMAB', 'EPCAM')",0,0,0,0,0.010497146,0.002533792,0,0,0.00955414,0.046875,0,0,0.442808607,0,0.500416926,0.699076176,0,0.007143981,1
"('TRASTUZUMAB', 'MET')",0,0,0,0,0.153199145,0.053765447,0.1694,0.085041984,0.00955414,0.484375,0,0,0.656851642,0.568990043,0.500416926,0.821352314,0,0.871972747,1
"('TRASTUZUMAB', 'RNF8')",0,0,0,0,0,0,0.0184,0.005542667,0.00955414,0.046875,0,0,0,0.443812233,0.500416926,0.740574361,0,0,1
"('TRASTUZUMAB', 'ERBB2')",0,0,0,0,0.012255931,0.002958326,0.0184,0.012196055,0.00955414,1,0,0,0.656851642,0.568990043,0.500416926,0.773588067,0,0.630828145,1
"('HYALURONATE SODIUM', 'CD44')",0.610917722,0.099654436,0.433584361,0.069538756,0,0,0,0,0.761146497,0.0625,0.721979622,0.809381238,0,0,0.896575301,0.801388887,0.00053399,0,1
"('HYALURONATE SODIUM', 'C1QBP')",0,0,0,0,0,0,0,0,0.761146497,0.03125,0,0,0,0,0.896575301,0.740812068,0.00053399,0,1
"('INFLIXIMAB', 'HLAE')",0,0,0,0,0,0,0.84,0.281937122,0.003184713,0.0625,0,0,0,0.429587482,0.294237635,0.712235765,0,0.020026109,1
"('INFLIXIMAB', 'ATP5E')",0,0,0,0,0,0,0.5964,0.200175356,0.003184713,0.0625,0,0,0,0.429587482,0.294237635,0.743676494,0,0.001384328,1
"('ETANERCEPT', 'HLAE')",0,0,0,0,0,0,0.84,0.309275532,0.003184713,0.0625,0,0,0,0.429587482,0.294237635,0.712235765,0,0.020026109,1
"('ETANERCEPT', 'ATP5E')",0,0,0,0,0,0,0.4788,0.176287053,0.003184713,0.0625,0,0,0,0.429587482,0.294237635,0.743676494,0,0.001384328,1
"('CERLIPONASE ALFA', 'MPRI')",0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0.136503526,0.724419334,0,0.008114084,1
"('MECASERMIN', 'MPRI')",0,0,0,0,0,0,0,0,0.003184713,0.046875,0,0,0,0,0.269936183,0.724419334,0,0.008114084,1
"('MECASERMIN', 'IBP3')",0,0,0,0,0,0,0,0,0.003184713,0.046875,0,0,0,0,0.269936183,0.653084323,0,0.006166709,1
"('PONATINIB', 'FGFR1')",0.209822785,0.150092257,0.173621444,0.137052693,0.010163111,0.002453163,0.0018,0.000454599,0.808917197,0.421875,0.847161572,0.895209581,0.754246886,0.908961593,0.889583146,0.732582129,0.024882041,1,1
"('PONATINIB', 'MET')",0.594092827,0.296064368,0.468432441,0.266059719,0.074529477,0.018729441,0.0132,0.005111111,0.808917197,0.484375,0.852983988,0.899201597,0.941109853,0.926031294,0.889583146,0.821352314,0.024882041,0.871972747,1
"('PONATINIB', 'RIPK1')",0.048999592,0.007992937,0.04230251,0.007849475,0,0,0,0,0.808917197,0.046875,0.794759825,0.859281437,0,0,0.889583146,0.747772558,0.024882041,0.003539713,1
"('PONATINIB', 'ERBB2')",0.656859391,0.610249132,0.545331013,0.57503788,0.004595974,0.001109372,0.005082,0.003310486,0.808917197,1,0.912663755,0.94011976,0.941109853,0.926031294,0.889583146,0.773588067,0.024882041,0.630828145,1
"('PALIFERMIN', 'FGFR1')",0,0,0,0,0,0,0,0,0,0.421875,0,0,0,0,0.14986013,0.732582129,0,1,1
"('ERDAFITINIB', 'FGFR1')",0.183057449,0.136610429,0.151902731,0.130696686,0,0,0,0,0.875796178,0.421875,0.877729258,0.916167665,0,0,0.646961059,0.732582129,0.000198109,1,1
"('NINTEDANIB', 'FGFR1')",0.225770854,0.157429739,0.187346703,0.156541115,0,0,0,0,0.949044586,0.421875,0.905385735,0.935129741,0,0,0.663520131,0.732582129,5.07E-06,1,1
"('LENVATINIB', 'FGFR1')",0.156513379,0.13336462,0.141300967,0.132043041,0,0,0,0,0.837579618,0.421875,0.860262009,0.904191617,0,0,0.647289664,0.732582129,0.000208166,1,1
"('ALPELISIB', 'FGFR1')",0.169064526,0.156579574,0.151922472,0.150479077,0,0,8.80E-05,4.34E-05,0.802547771,0.421875,0.844250364,0.893213573,0,0.906116643,0.764305913,0.732582129,0.000273532,1,1
"('ALPELISIB', 'P85B')",0.146029919,0.058689357,0.132990736,0.055613947,0.005126174,0.001237351,0.000216,5.35E-05,0.802547771,0.140625,0.825327511,0.880239521,0.913929785,0.899004267,0.764305913,0.769461577,0.000273532,0.028586688,1
"('ALPELISIB', 'ERBB2')",0.556962025,0.552831181,0.499824933,0.568599029,0.012815436,0.003093379,0.00054,0.000220465,0.802547771,1,0.909752547,0.938123752,0.913929785,0.906116643,0.764305913,0.773588067,0.000273532,0.630828145,1
"('FINASTERIDE', 'FGFR1')",0.145710267,0.113314184,0.124811307,0.114155404,0,0,0,0,0.76433121,0.421875,0.826783115,0.881237525,0,0,0.642044454,0.732582129,0.002122685,1,1
"('ROMIPLOSTIM', 'FGFR1')",0,0,0,0,0,0,0,0,0,0.421875,0,0,0,0,0.14986013,0.732582129,0,1,1
"('DOCETAXEL', 'FGFR1')",0.129355033,0.096971065,0.130295862,0.110097989,0,0,0.000176,8.98E-05,0.757961783,0.421875,0.823871907,0.879241517,0,0.886201991,0.908601159,0.732582129,0.129134599,1,1
"('DOCETAXEL', 'BRD4')",0.033294975,0.00543116,0.055036135,0.013985375,0,0,0,0,0.757961783,0.078125,0.716157205,0.805389222,0,0,0.908601159,0.667341331,0.129134599,0.012254511,1
"('DOCETAXEL', 'RNF8')",0,0,0.101483359,0.001411085,0.057418476,0.013859621,0.04,0.00788596,0.757961783,0.046875,0,0.536926148,0.822197055,0.476529161,0.908601159,0.740574361,0.129134599,0,1
"('DOCETAXEL', 'TLE3')",0.268620919,0.04381812,0.122464924,0.018513995,0.075464282,0.018215502,0.000336,6.56E-05,0.757961783,0.046875,0.711790393,0.80239521,0.822197055,0.788051209,0.908601159,0.740574361,0.129134599,0,1
"('DOCETAXEL', 'ERBB2')",0.437284235,0.410891382,0.45167063,0.422478432,0,0,0.46,0.091285101,0.757961783,1,0.88937409,0.924151697,0,0.886201991,0.908601159,0.773588067,0.129134599,0.630828145,1
"('NINTEDANIB ESYLATE', 'FGFR1')",0.234752589,0.169290396,0.176667642,0.160855352,0,0,0,0,0.863057325,0.421875,0.871906841,0.912175649,0,0,0.644663736,0.732582129,5.82E-05,1,1
"('PAZOPANIB HYDROCHLORIDE', 'FGFR1')",0.150734759,0.125672024,0.150797661,0.094708303,0,0,0,0,0.566878981,0.421875,0.736535662,0.819361277,0,0,0.602277628,0.732582129,0.002079202,1,1
"('ALCOHOL', 'FGFR1')",0,0,0,0,0,0,0,0,0.006369427,0.421875,0,0,0,0,0.40856621,0.732582129,0.770991309,1,1
"('ALCOHOL', 'CAV1')",0,0,0,0,0.005167783,0.001247395,0,0,0.006369427,0.046875,0,0,0.568516421,0,0.40856621,0.754494932,0.770991309,0,1
"('ALCOHOL', 'APOB')",0,0,0,0,0.044442932,0.010727596,0,0,0.006369427,0.234375,0,0,0.568516421,0,0.40856621,0.761339272,0.770991309,0.661593098,1
"('CLAVULANIC ACID', 'HLAC')",0.499578059,0.160856805,0.406935193,0.183816005,0.13858676,0.033451951,1,0.436550674,0.633757962,0.203125,0.733624454,0.817365269,0.660249151,0.695590327,0.901536441,0.834267125,0.000106597,0.033215904,1
"('CLAVULANIC ACID', 'HLAA')",0.559229171,0.409520287,0.468631819,0.291468859,0.288722418,0.069691564,0.67,0.389377075,0.633757962,0.265625,0.740902475,0.822355289,0.660249151,0.701280228,0.901536441,0.83608042,0.000106597,0.005276844,1
"('CLAVULANIC ACID', 'HLAB')",0.470672134,0.313860561,0.348487485,0.283377988,0,0,1,0.507468073,0.633757962,0.359375,0.730713246,0.815369261,0,0.701280228,0.901536441,0.672494172,0.000106597,0.037607823,1
"('METHAZOLAMIDE', 'HLAC')",0.521949905,0.221716641,0.404047266,0.14109994,0,0,1,0.378558875,0.417197452,0.203125,0.634643377,0.740518962,0,0.59886202,0.736061039,0.834267125,2.03E-05,0.033215904,1
"('METHAZOLAMIDE', 'HLAB')",0.499197717,0.37034835,0.454644836,0.2206125,0,0,1,0.378558875,0.417197452,0.359375,0.625909753,0.738522954,0,0.59886202,0.736061039,0.672494172,2.03E-05,0.037607823,1
"('FLOXACILLIN', 'HLAC')",0.499578059,0.325084556,0.406935193,0.235965674,0,0,0,0,0.761146497,0.203125,0.791848617,0.857285429,0,0,0.894514404,0.834267125,0.01294636,0.033215904,1
"('FLOXACILLIN', 'P85B')",0.113630912,0.054078373,0.109547662,0.052561741,0,0,0,0,0.761146497,0.140625,0.806404658,0.867265469,0,0,0.894514404,0.769461577,0.01294636,0.028586688,1
"('TICLOPIDINE', 'HLAC')",0.331364275,0.065225647,0.288150474,0.143240725,0.147248433,0.035542698,1,0.503625073,0.503184713,0.203125,0.593886463,0.776447106,0.613816535,0.637268848,0.847313277,0.834267125,0.000159895,0.033215904,1
"('TICLOPIDINE', 'HLAA')",0.368239356,0.171079635,0.325548154,0.198060644,0.210767364,0.050874842,0.67,0.366251123,0.503184713,0.265625,0.669577875,0.781437126,0.613816535,0.642958748,0.847313277,0.83608042,0.000159895,0.005276844,1
"('TICLOPIDINE', 'HLAB')",0.249059186,0.120906222,0.288150474,0.219979158,0,0,0.73,0.44881488,0.503184713,0.359375,0.671033479,0.774451098,0,0.642958748,0.847313277,0.672494172,0.000159895,0.037607823,1
"('AMOXICILLIN', 'HLAC')",0.723327305,0.365242454,0.700756423,0.24712509,0.112601743,0.02717971,0.21,0.182723492,0.729299363,0.203125,0.777292576,0.847305389,0.694224236,0.73826458,0.915708931,0.834267125,5.57E-05,0.033215904,1
"('AMOXICILLIN', 'HLAA')",0.816659861,0.502598929,0.82231621,0.345101262,0.161684554,0.039027276,0.2688,0.168986917,0.729299363,0.265625,0.784570597,0.852295409,0.694224236,0.743954481,0.915708931,0.83608042,5.57E-05,0.005276844,1
"('AMOXICILLIN', 'HLAB')",0.562587905,0.5089319,0.541137119,0.389844972,0,0,0.56,0.443543449,0.729299363,0.359375,0.774381368,0.845309381,0,0.743954481,0.915708931,0.672494172,5.57E-05,0.037607823,1
"('USTEKINUMAB', 'HLAC')",0.549420953,0.259965455,0.425312912,0.228811998,0,0,0,0,0.74522293,0.203125,0.784570597,0.852295409,0,0,0.762473199,0.834267125,8.11E-05,0.033215904,1
"('RIBAVIRIN', 'HLAC')",0.545277507,0.369905306,0.453243908,0.298404125,0.057744484,0.021087902,0.35,0.239308729,0.796178344,0.203125,0.807860262,0.868263473,0.720271801,0.73826458,0.926663843,0.834267125,0.000415326,0.033215904,1
"('RIBAVIRIN', 'HLAA')",0.551193718,0.450898811,0.52192333,0.388975959,0.05039891,0.025365233,0.2345,0.151289397,0.796178344,0.265625,0.815138282,0.873253493,0.869762174,0.743954481,0.926663843,0.83608042,0.000415326,0.005276844,1
